SN: 20240008
Software version: 3.0

1998,1731999481,2024/11/19 6:58:1,82.69,15.3,741.38,1706.44,3828.12,0,0,0,1,1,NA,NA,2024-11-19T06:58:01Z
4000,1731999483,2024/11/19 6:58:3,82.65,15.33,1242.38,1706.63,3833.01,0,0,0,2,1,NA,NA,2024-11-19T06:58:03Z
5999,1731999485,2024/11/19 6:58:5,82.54,15.34,477.38,1706.44,3837.89,0,0,0,3,1,NA,NA,2024-11-19T06:58:05Z
7999,1731999487,2024/11/19 6:58:7,82.34,15.33,298.69,1706.81,3837.89,0,0,0,4,1,NA,NA,2024-11-19T06:58:07Z
10000,1731999489,2024/11/19 6:58:9,82.13,15.32,243.94,1706.81,3833.01,0,0,0,5,1,NA,NA,2024-11-19T06:58:09Z
12000,1731999491,2024/11/19 6:58:11,82,15.33,213.38,1706.63,3847.66,0,0,0,6,1,NA,NA,2024-11-19T06:58:11Z
13999,1731999493,2024/11/19 6:58:13,81.98,15.31,194.06,1706.25,3837.89,0,0,0,7,1,NA,NA,2024-11-19T06:58:13Z
15998,1731999495,2024/11/19 6:58:15,81.82,15.29,182.63,1705.88,3837.89,0,0,0,8,1,NA,NA,2024-11-19T06:58:15Z
17999,1731999497,2024/11/19 6:58:17,81.73,15.34,174.94,1706.63,3833.01,0,0,0,9,1,NA,NA,2024-11-19T06:58:17Z
19998,1731999499,2024/11/19 6:58:19,81.49,15.36,169.69,1707.19,3833.01,0,0,0,10,1,NA,NA,2024-11-19T06:58:19Z
21999,1731999501,2024/11/19 6:58:21,81.2,15.38,165.94,1707.94,3828.12,0,0,0,11,1,NA,NA,2024-11-19T06:58:21Z
23999,1731999503,2024/11/19 6:58:23,80.89,15.38,163.5,1708.88,3842.77,0,0,0,12,1,NA,NA,2024-11-19T06:58:23Z
26000,1731999505,2024/11/19 6:58:25,80.73,15.4,161.44,1708.88,3837.89,0,0,0,13,1,NA,NA,2024-11-19T06:58:25Z
28000,1731999507,2024/11/19 6:58:27,80.53,15.39,160.31,1709.06,3837.89,0,0,0,14,1,NA,NA,2024-11-19T06:58:27Z
30000,1731999509,2024/11/19 6:58:29,80.41,15.38,159.75,1709.25,3828.12,0,0,0,15,1,NA,NA,2024-11-19T06:58:29Z
32000,1731999511,2024/11/19 6:58:31,80.32,15.43,159.38,1709.44,3828.12,0,0,0,16,1,NA,NA,2024-11-19T06:58:31Z
33998,1731999513,2024/11/19 6:58:33,80.29,15.37,159.19,1709.25,3837.89,0,0,0,17,1,NA,NA,2024-11-19T06:58:33Z
35998,1731999515,2024/11/19 6:58:35,80.4,15.39,159,1710.19,3833.01,0,0,0,18,1,NA,NA,2024-11-19T06:58:35Z
37999,1731999517,2024/11/19 6:58:37,80.1,15.43,159.19,1710.38,3828.12,0,0,0,19,1,NA,NA,2024-11-19T06:58:37Z
39999,1731999519,2024/11/19 6:58:39,79.78,15.45,159.56,1711.5,3828.12,0,0,0,20,1,NA,NA,2024-11-19T06:58:39Z
41999,1731999521,2024/11/19 6:58:41,79.47,15.48,159.75,1711.88,3833.01,0,0,0,21,1,NA,NA,2024-11-19T06:58:41Z
44000,1731999523,2024/11/19 6:58:43,79.4,15.48,160.69,1712.25,3828.12,0,0,0,22,1,NA,NA,2024-11-19T06:58:43Z
45999,1731999525,2024/11/19 6:58:45,79.57,15.51,161.25,1712.44,3833.01,0,0,0,23,1,NA,NA,2024-11-19T06:58:45Z
