SN: 20240008
Software version: 3.0

1999,1740476747,2025/2/25 9:45:47,43.00,26.07,1044.56,1846.50,3823.24,0,0,0,1,1,2025-02-25T09:45:47Z
3999,1740476749,2025/2/25 9:45:49,43.02,26.01,1508.44,1846.31,3828.12,0,0,0,2,1,2025-02-25T09:45:49Z
5999,1740476751,2025/2/25 9:45:51,44.52,26.15,530.44,1846.50,3823.24,0,0,0,3,1,2025-02-25T09:45:51Z
7999,1740476753,2025/2/25 9:45:53,45.23,26.20,356.06,1848.38,3823.24,0,0,0,4,1,2025-02-25T09:45:53Z
9998,1740476755,2025/2/25 9:45:55,44.06,26.32,297.56,1848.56,3823.24,0,0,0,5,1,2025-02-25T09:45:55Z
11999,1740476757,2025/2/25 9:45:57,42.80,26.43,264,1850.81,3828.12,0,0,0,6,1,2025-02-25T09:45:57Z
14000,1740476759,2025/2/25 9:45:59,42.13,26.46,243.94,1852.31,3833.01,0,0,0,7,1,2025-02-25T09:45:59Z
16000,1740476761,2025/2/25 9:46:1,41.72,26.43,231.19,1853.06,3842.77,0,0,0,8,1,2025-02-25T09:46:01Z
17999,1740476763,2025/2/25 9:46:3,41.21,26.51,223.13,1854.38,3828.12,0,0,0,9,1,2025-02-25T09:46:03Z
19999,1740476765,2025/2/25 9:46:5,41.06,26.59,219.56,1855.50,3828.12,0,0,0,10,1,2025-02-25T09:46:05Z
21999,1740476767,2025/2/25 9:46:7,41.04,26.56,217.69,1856.44,3823.24,0,0,0,11,1,2025-02-25T09:46:07Z
24000,1740476769,2025/2/25 9:46:9,40.83,26.65,214.88,1857.38,3828.12,0,0,0,12,1,2025-02-25T09:46:09Z
26000,1740476771,2025/2/25 9:46:11,40.78,26.73,213.75,1858.69,3823.24,0,0,0,13,1,2025-02-25T09:46:11Z
27999,1740476773,2025/2/25 9:46:13,40.77,26.76,213.38,1860.00,3828.12,0,0,0,14,1,2025-02-25T09:46:13Z
29999,1740476775,2025/2/25 9:46:15,40.85,26.81,213.94,1861.50,3837.89,0,0,0,15,1,2025-02-25T09:46:15Z
32000,1740476777,2025/2/25 9:46:17,40.97,26.92,214.88,1862.63,3818.36,0,0,0,16,1,2025-02-25T09:46:17Z
33999,1740476779,2025/2/25 9:46:19,40.87,26.90,215.81,1863.75,3823.24,0,0,0,17,1,2025-02-25T09:46:19Z
35999,1740476781,2025/2/25 9:46:21,40.72,26.93,215.44,1864.69,3823.24,0,0,0,18,1,2025-02-25T09:46:21Z
37999,1740476783,2025/2/25 9:46:23,40.61,26.87,215.25,1865.25,3833.01,0,0,0,19,1,2025-02-25T09:46:23Z
39999,1740476785,2025/2/25 9:46:25,40.62,26.97,215.44,1866.19,3828.12,0,0,0,20,1,2025-02-25T09:46:25Z
42000,1740476788,2025/2/25 9:46:28,40.56,26.95,216.75,1867.13,3823.24,0,0,0,21,1,2025-02-25T09:46:28Z
44000,1740476790,2025/2/25 9:46:30,40.28,26.97,217.31,1867.88,3823.24,0,0,0,22,1,2025-02-25T09:46:30Z
45999,1740476792,2025/2/25 9:46:32,40.21,26.86,217.5,1867.13,3823.24,0,0,0,23,1,2025-02-25T09:46:32Z
47998,1740476794,2025/2/25 9:46:34,40.18,26.57,216.94,1864.31,3828.12,0,0,0,24,1,2025-02-25T09:46:34Z
49998,1740476796,2025/2/25 9:46:36,40.37,26.31,215.81,1861.13,3823.24,0,0,0,25,1,2025-02-25T09:46:36Z
51998,1740476798,2025/2/25 9:46:38,40.76,26.32,214.69,1860.38,3828.12,0,0,0,26,1,2025-02-25T09:46:38Z
53999,1740476800,2025/2/25 9:46:40,41.01,26.31,213.94,1860.56,3823.24,0,0,0,27,1,2025-02-25T09:46:40Z
55999,1740476802,2025/2/25 9:46:42,41.05,26.02,213.75,1860.56,3828.12,0,0,0,28,1,2025-02-25T09:46:42Z
57999,1740476804,2025/2/25 9:46:44,41.31,26.07,213.38,1859.63,3823.24,0,0,0,29,1,2025-02-25T09:46:44Z
60000,1740476806,2025/2/25 9:46:46,41.27,26.04,213.19,1859.06,3818.36,0,0,0,30,1,2025-02-25T09:46:46Z
61999,1740476808,2025/2/25 9:46:48,41.38,26.13,213,1859.06,3833.01,0,0,0,31,1,2025-02-25T09:46:48Z
63998,1740476810,2025/2/25 9:46:50,41.50,26.06,214.13,1859.44,3823.24,0,0,0,32,1,2025-02-25T09:46:50Z
65999,1740476812,2025/2/25 9:46:52,41.71,26.00,215.81,1858.31,3828.12,0,0,0,33,1,2025-02-25T09:46:52Z
67999,1740476814,2025/2/25 9:46:54,41.87,25.98,216.38,1858.88,3828.12,0,0,0,34,1,2025-02-25T09:46:54Z
69998,1740476816,2025/2/25 9:46:56,42.00,25.90,217.13,1859.25,3823.24,0,0,0,35,1,2025-02-25T09:46:56Z
