SN: 20240008
Software version: 3.0

1999,1741861394,2025/3/13 10:23:14,49.14,21.35,1222.13,1798.5,3828.12,0,0,0,1,1,NA,NA,2025-03-13T10:23:14Z
3998,1741861396,2025/3/13 10:23:16,49.16,21.4,567.19,1799.25,3818.36,0,0,0,2,1,NA,NA,2025-03-13T10:23:16Z
5999,1741861398,2025/3/13 10:23:18,49.53,21.41,349.13,1799.63,3823.24,0,0,0,3,1,NA,NA,2025-03-13T10:23:18Z
7999,1741861400,2025/3/13 10:23:20,50.01,21.45,283.88,1800.38,3818.36,0,0,0,4,1,NA,NA,2025-03-13T10:23:20Z
9999,1741861402,2025/3/13 10:23:22,51.28,21.44,248.44,1800.56,3833.01,0,0,0,5,1,NA,NA,2025-03-13T10:23:22Z
12000,1741861404,2025/3/13 10:23:24,49.68,21.45,225.75,1800.75,3823.24,0,0,0,6,1,NA,NA,2025-03-13T10:23:24Z
1999,1741861410,2025/3/13 10:23:30,45.84,21.52,185.25,1801.69,3828.12,0,0,0,1,1,NA,NA,2025-03-13T10:23:30Z
3999,1741861412,2025/3/13 10:23:32,45.45,21.54,194.81,1801.69,3833.01,0,0,0,2,1,NA,NA,2025-03-13T10:23:32Z
6000,1741861414,2025/3/13 10:23:34,44.93,21.57,195,1802.44,3828.12,0,0,0,3,1,NA,NA,2025-03-13T10:23:34Z
7998,1741861416,2025/3/13 10:23:36,44.36,21.57,192.75,1802.81,3833.01,0,0,0,4,1,NA,NA,2025-03-13T10:23:36Z
9999,1741861418,2025/3/13 10:23:38,43.73,21.57,190.69,1803,3828.12,0,0,0,5,1,NA,NA,2025-03-13T10:23:38Z
11999,1741861420,2025/3/13 10:23:40,43.25,21.59,189,1803.56,3818.36,0,0,0,6,1,NA,NA,2025-03-13T10:23:40Z
14000,1741861422,2025/3/13 10:23:42,42.65,21.61,187.69,1803.75,3828.12,0,0,0,7,1,NA,NA,2025-03-13T10:23:42Z
16000,1741861424,2025/3/13 10:23:44,42.47,21.63,187.31,1804.5,3828.12,0,0,0,8,1,NA,NA,2025-03-13T10:23:44Z
17999,1741861426,2025/3/13 10:23:46,43.7,21.65,187.31,1805.06,3823.24,0,0,0,9,1,NA,NA,2025-03-13T10:23:46Z
19999,1741861428,2025/3/13 10:23:48,43.44,21.73,187.5,1806,3833.01,0,0,0,10,1,NA,NA,2025-03-13T10:23:48Z
21999,1741861430,2025/3/13 10:23:50,43.71,21.71,187.5,1806.19,3828.12,0,0,0,11,1,NA,NA,2025-03-13T10:23:50Z
24000,1741861432,2025/3/13 10:23:52,44.37,21.71,188.06,1806.56,3828.12,0,0,0,12,1,NA,NA,2025-03-13T10:23:52Z
26000,1741861434,2025/3/13 10:23:54,44.8,21.71,188.63,1806.75,3833.01,0,0,0,13,1,NA,NA,2025-03-13T10:23:54Z
28000,1741861436,2025/3/13 10:23:56,44.95,21.72,189.56,1807.31,3837.89,0,0,0,14,1,NA,NA,2025-03-13T10:23:56Z
29999,1741861438,2025/3/13 10:23:58,45.01,21.74,190.5,1807.69,3818.36,0,0,0,15,1,NA,NA,2025-03-13T10:23:58Z
31998,1741861440,2025/3/13 10:24:0,45.12,21.74,191.63,1807.88,3828.12,0,0,0,16,1,NA,NA,2025-03-13T10:24:00Z
33998,1741861442,2025/3/13 10:24:2,45.17,21.74,192.75,1808.81,3837.89,0,0,0,17,1,NA,NA,2025-03-13T10:24:02Z
35999,1741861444,2025/3/13 10:24:4,45.31,21.78,194.06,1809,3833.01,0,0,0,18,1,NA,NA,2025-03-13T10:24:04Z
37999,1741861446,2025/3/13 10:24:6,45.39,21.8,195.38,1809.56,3828.12,0,0,0,19,1,NA,NA,2025-03-13T10:24:06Z
40000,1741861448,2025/3/13 10:24:8,45.48,21.8,196.69,1810.13,3828.12,0,0,0,20,1,NA,NA,2025-03-13T10:24:08Z
41999,1741861450,2025/3/13 10:24:10,45.52,21.8,198.19,1810.69,3823.24,0,0,0,21,1,NA,NA,2025-03-13T10:24:10Z
43999,1741861452,2025/3/13 10:24:12,45.55,21.81,199.31,1811.25,3833.01,0,0,0,22,1,NA,NA,2025-03-13T10:24:12Z
45999,1741861454,2025/3/13 10:24:14,45.67,21.83,200.81,1811.63,3828.12,0,0,0,23,1,NA,NA,2025-03-13T10:24:14Z
47998,1741861456,2025/3/13 10:24:16,45.77,21.83,202.13,1812,3837.89,0,0,0,24,1,NA,NA,2025-03-13T10:24:16Z
49998,1741861458,2025/3/13 10:24:18,45.77,21.87,203.44,1812.75,3828.12,0,0,0,25,1,NA,NA,2025-03-13T10:24:18Z
51998,1741861460,2025/3/13 10:24:20,45.87,21.88,204.75,1813.5,3828.12,0,0,0,26,1,NA,NA,2025-03-13T10:24:20Z
53999,1741861462,2025/3/13 10:24:22,45.93,21.88,206.06,1814.06,3833.01,0,0,0,27,1,NA,NA,2025-03-13T10:24:22Z
55999,1741861464,2025/3/13 10:24:24,45.94,21.92,207.38,1814.44,3833.01,0,0,0,28,1,NA,NA,2025-03-13T10:24:24Z
58000,1741861466,2025/3/13 10:24:26,45.96,21.91,208.69,1815.38,3828.12,0,0,0,29,1,NA,NA,2025-03-13T10:24:26Z
60000,1741861468,2025/3/13 10:24:28,45.99,21.92,210,1815.75,3828.12,0,0,0,30,1,NA,NA,2025-03-13T10:24:28Z
61999,1741861470,2025/3/13 10:24:30,46,21.95,210.94,1816.5,3833.01,0,0,0,31,1,NA,NA,2025-03-13T10:24:30Z
63998,1741861472,2025/3/13 10:24:32,46.06,21.96,212.44,1817.06,3837.89,0,0,0,32,1,NA,NA,2025-03-13T10:24:32Z
65998,1741861474,2025/3/13 10:24:34,46.1,21.97,213.56,1817.81,3828.12,0,0,0,33,1,NA,NA,2025-03-13T10:24:34Z
67998,1741861476,2025/3/13 10:24:36,46.14,21.99,214.88,1818.56,3828.12,0,0,0,34,1,NA,NA,2025-03-13T10:24:36Z
69999,1741861478,2025/3/13 10:24:38,46.11,22,216,1818.94,3828.12,0,0,0,35,1,NA,NA,2025-03-13T10:24:38Z
71998,1741861480,2025/3/13 10:24:40,46.12,22.02,217.13,1819.88,3833.01,0,0,0,36,1,NA,NA,2025-03-13T10:24:40Z
73998,1741861482,2025/3/13 10:24:42,46.08,22.05,218.44,1820.44,3828.12,0,0,0,37,1,NA,NA,2025-03-13T10:24:42Z
75999,1741861484,2025/3/13 10:24:44,46.08,22.07,219.56,1821,3833.01,0,0,0,38,1,NA,NA,2025-03-13T10:24:44Z
77999,1741861486,2025/3/13 10:24:46,46.05,22.08,220.88,1821.75,3828.12,0,0,0,39,1,NA,NA,2025-03-13T10:24:46Z
79998,1741861488,2025/3/13 10:24:48,46.03,22.08,221.81,1822.5,3837.89,0,0,0,40,1,NA,NA,2025-03-13T10:24:48Z
81998,1741861490,2025/3/13 10:24:50,45.99,22.11,222.75,1823.06,3828.12,0,0,0,41,1,NA,NA,2025-03-13T10:24:50Z
83998,1741861492,2025/3/13 10:24:52,46.03,22.13,223.88,1823.81,3837.89,0,0,0,42,1,NA,NA,2025-03-13T10:24:52Z
85999,1741861494,2025/3/13 10:24:54,46.06,22.16,225,1824.75,3833.01,0,0,0,43,1,NA,NA,2025-03-13T10:24:54Z
87999,1741861496,2025/3/13 10:24:56,46.06,22.17,226.13,1825.13,3833.01,0,0,0,44,1,NA,NA,2025-03-13T10:24:56Z
89998,1741861498,2025/3/13 10:24:58,46.03,22.19,227.06,1826.06,3828.12,0,0,0,45,1,NA,NA,2025-03-13T10:24:58Z
91999,1741861500,2025/3/13 10:25:0,46.01,22.21,228,1826.81,3828.12,0,0,0,46,1,NA,NA,2025-03-13T10:25:00Z
93999,1741861502,2025/3/13 10:25:2,45.96,22.22,228.75,1827.19,3833.01,0,0,0,47,1,NA,NA,2025-03-13T10:25:02Z
95998,1741861504,2025/3/13 10:25:4,45.97,22.26,229.69,1828.13,3833.01,0,0,0,48,1,NA,NA,2025-03-13T10:25:04Z
97998,1741861506,2025/3/13 10:25:6,45.97,22.29,230.63,1828.88,3837.89,0,0,0,49,1,NA,NA,2025-03-13T10:25:06Z
99998,1741861508,2025/3/13 10:25:8,45.97,22.29,231.56,1829.63,3828.12,0,0,0,50,1,NA,NA,2025-03-13T10:25:08Z
101999,1741861510,2025/3/13 10:25:10,45.96,22.3,232.31,1830.38,3823.24,0,0,0,51,1,NA,NA,2025-03-13T10:25:10Z
103999,1741861512,2025/3/13 10:25:12,45.91,22.33,233.25,1830.94,3833.01,0,0,0,52,1,NA,NA,2025-03-13T10:25:12Z
106000,1741861514,2025/3/13 10:25:14,45.92,22.35,234.19,1831.88,3833.01,0,0,0,53,1,NA,NA,2025-03-13T10:25:14Z
107999,1741861516,2025/3/13 10:25:16,45.89,22.4,234.94,1832.44,3828.12,0,0,0,54,1,NA,NA,2025-03-13T10:25:16Z
109999,1741861518,2025/3/13 10:25:18,45.82,22.42,235.88,1833.19,3833.01,0,0,0,55,1,NA,NA,2025-03-13T10:25:18Z
111998,1741861520,2025/3/13 10:25:20,45.75,22.42,236.63,1833.94,3833.01,0,0,0,56,1,NA,NA,2025-03-13T10:25:20Z
113998,1741861522,2025/3/13 10:25:22,45.7,22.47,237.38,1834.69,3833.01,0,0,0,57,1,NA,NA,2025-03-13T10:25:22Z
115998,1741861524,2025/3/13 10:25:24,45.55,22.46,238.13,1835.25,3833.01,0,0,0,58,1,NA,NA,2025-03-13T10:25:24Z
117999,1741861526,2025/3/13 10:25:26,45.41,22.5,238.88,1835.81,3828.12,0,0,0,59,1,NA,NA,2025-03-13T10:25:26Z
120000,1741861528,2025/3/13 10:25:28,45.34,22.54,239.63,1836.56,3828.12,0,0,0,60,1,NA,NA,2025-03-13T10:25:28Z
121999,1741861530,2025/3/13 10:25:30,45.2,22.55,240.38,1837.5,3837.89,0,0,0,61,1,NA,NA,2025-03-13T10:25:30Z
123999,1741861532,2025/3/13 10:25:32,45.11,22.56,240.94,1838.06,3828.12,0,0,0,62,1,NA,NA,2025-03-13T10:25:32Z
125999,1741861534,2025/3/13 10:25:34,45.02,22.63,241.69,1838.81,3833.01,0,0,0,63,1,NA,NA,2025-03-13T10:25:34Z
127998,1741861536,2025/3/13 10:25:36,44.97,22.63,242.06,1839.56,3833.01,0,0,0,64,1,NA,NA,2025-03-13T10:25:36Z
129998,1741861538,2025/3/13 10:25:38,44.87,22.66,243,1840.13,3833.01,0,0,0,65,1,NA,NA,2025-03-13T10:25:38Z
131998,1741861540,2025/3/13 10:25:40,44.84,22.68,243.56,1840.69,3837.89,0,0,0,66,1,NA,NA,2025-03-13T10:25:40Z
133998,1741861542,2025/3/13 10:25:42,44.79,22.73,244.13,1841.44,3833.01,0,0,0,67,1,NA,NA,2025-03-13T10:25:42Z
135999,1741861544,2025/3/13 10:25:44,44.73,22.75,244.88,1842.38,3818.36,0,0,0,68,1,NA,NA,2025-03-13T10:25:44Z
137999,1741861546,2025/3/13 10:25:46,44.63,22.76,245.44,1842.94,3837.89,0,0,0,69,1,NA,NA,2025-03-13T10:25:46Z
139999,1741861548,2025/3/13 10:25:48,44.51,22.8,246,1843.31,3823.24,0,0,0,70,1,NA,NA,2025-03-13T10:25:48Z
142000,1741861550,2025/3/13 10:25:50,44.39,22.83,246.75,1843.88,3837.89,0,0,0,71,1,NA,NA,2025-03-13T10:25:50Z
144000,1741861552,2025/3/13 10:25:52,44.3,22.85,247.13,1844.63,3837.89,0,0,0,72,1,NA,NA,2025-03-13T10:25:52Z
145998,1741861554,2025/3/13 10:25:54,44.2,22.89,247.88,1845.38,3833.01,0,0,0,73,1,NA,NA,2025-03-13T10:25:54Z
147998,1741861556,2025/3/13 10:25:56,44.1,22.9,248.44,1846.13,3833.01,0,0,0,74,1,NA,NA,2025-03-13T10:25:56Z
149999,1741861558,2025/3/13 10:25:58,43.97,22.92,249,1846.88,3837.89,0,0,0,75,1,NA,NA,2025-03-13T10:25:58Z
151998,1741861560,2025/3/13 10:26:0,43.98,22.95,249.38,1847.25,3833.01,0,0,0,76,1,NA,NA,2025-03-13T10:26:00Z
153999,1741861562,2025/3/13 10:26:2,43.94,22.99,249.94,1848.19,3833.01,0,0,0,77,1,NA,NA,2025-03-13T10:26:02Z
156000,1741861564,2025/3/13 10:26:4,43.81,23.01,250.69,1848.94,3833.01,0,0,0,78,1,NA,NA,2025-03-13T10:26:04Z
158000,1741861566,2025/3/13 10:26:6,43.69,23.05,251.06,1849.5,3837.89,0,0,0,79,1,NA,NA,2025-03-13T10:26:06Z
160000,1741861568,2025/3/13 10:26:8,43.62,23.08,251.44,1850.25,3828.12,0,0,0,80,1,NA,NA,2025-03-13T10:26:08Z
161999,1741861570,2025/3/13 10:26:10,43.48,23.1,252,1850.63,3833.01,0,0,0,81,1,NA,NA,2025-03-13T10:26:10Z
