SN: 20240008
Software version: 3.0

1998,1724319194,2024/8/22 9:33:14,81.62,26.97,1252.31,1884.19,3818.36,0,0,0,1,1,2024-08-22T09:33:14Z
3998,1724319196,2024/8/22 9:33:16,84.19,26.90,1599.56,1884.38,3828.12,0,0,0,2,1,2024-08-22T09:33:16Z
5998,1724319198,2024/8/22 9:33:18,84.20,26.87,1299,1884.75,3837.89,0,0,0,3,1,2024-08-22T09:33:18Z
7999,1724319200,2024/8/22 9:33:20,83.81,26.91,587.06,1884.75,3833.01,0,0,0,4,1,2024-08-22T09:33:20Z
9999,1724319202,2024/8/22 9:33:22,84.02,26.97,420.19,1885.31,3833.01,0,0,0,5,1,2024-08-22T09:33:22Z
11999,1724319204,2024/8/22 9:33:24,84.71,26.93,359.81,1885.50,3823.24,0,0,0,6,1,2024-08-22T09:33:24Z
13999,1724319206,2024/8/22 9:33:26,84.67,26.93,325.69,1885.69,3828.12,0,0,0,7,1,2024-08-22T09:33:26Z
15998,1724319208,2024/8/22 9:33:28,84.39,26.92,303.38,1885.69,3813.48,0,0,0,8,1,2024-08-22T09:33:28Z
17998,1724319210,2024/8/22 9:33:30,84.03,26.91,287.81,1885.88,3823.24,0,0,0,9,1,2024-08-22T09:33:30Z
19998,1724319212,2024/8/22 9:33:32,83.85,26.93,276.75,1886.06,3818.36,0,0,0,10,1,2024-08-22T09:33:32Z
21999,1724319214,2024/8/22 9:33:34,83.73,26.92,268.5,1886.06,3833.01,0,0,0,11,1,2024-08-22T09:33:34Z
23999,1724319216,2024/8/22 9:33:36,83.60,26.92,262.31,1886.25,3828.12,0,0,0,12,1,2024-08-22T09:33:36Z
25999,1724319218,2024/8/22 9:33:38,83.31,26.95,257.63,1886.63,3823.24,0,0,0,13,1,2024-08-22T09:33:38Z
27999,1724319220,2024/8/22 9:33:40,83.15,26.93,254.25,1886.63,3823.24,0,0,0,14,1,2024-08-22T09:33:40Z
29999,1724319222,2024/8/22 9:33:42,82.97,26.92,251.81,1887.00,3823.24,0,0,0,15,1,2024-08-22T09:33:42Z
32000,1724319224,2024/8/22 9:33:44,82.82,26.93,250.12,1887.00,3833.01,0,0,0,16,1,2024-08-22T09:33:44Z
33999,1724319226,2024/8/22 9:33:46,82.52,26.92,248.81,1887.38,3818.36,0,0,0,17,1,2024-08-22T09:33:46Z
35999,1724319228,2024/8/22 9:33:48,82.24,26.95,248.25,1887.38,3823.24,0,0,0,18,1,2024-08-22T09:33:48Z
37999,1724319230,2024/8/22 9:33:50,81.96,26.92,248.06,1887.94,3813.48,0,0,0,19,1,2024-08-22T09:33:50Z
39999,1724319232,2024/8/22 9:33:52,81.78,26.94,248.06,1888.13,3823.24,0,0,0,20,1,2024-08-22T09:33:52Z
42000,1724319234,2024/8/22 9:33:54,81.58,26.96,248.44,1888.31,3828.12,0,0,0,21,1,2024-08-22T09:33:54Z
44000,1724319236,2024/8/22 9:33:56,81.41,26.95,249,1888.88,3823.24,0,0,0,22,1,2024-08-22T09:33:56Z
45999,1724319238,2024/8/22 9:33:58,81.23,26.96,249.56,1889.06,3813.48,0,0,0,23,1,2024-08-22T09:33:58Z
48000,1724319240,2024/8/22 9:34:0,81.07,26.97,250.5,1889.25,3818.36,0,0,0,24,1,2024-08-22T09:34:00Z
49998,1724319242,2024/8/22 9:34:2,81.08,26.97,251.63,1889.81,3823.24,0,0,0,25,1,2024-08-22T09:34:02Z
51999,1724319244,2024/8/22 9:34:4,81.02,26.97,253.13,1890.00,3833.01,0,0,0,26,1,2024-08-22T09:34:04Z
53999,1724319246,2024/8/22 9:34:6,81.01,26.98,254.44,1890.38,3828.12,0,0,0,27,1,2024-08-22T09:34:06Z
56000,1724319248,2024/8/22 9:34:8,80.96,26.98,255.75,1890.94,3828.12,0,0,0,28,1,2024-08-22T09:34:08Z
57999,1724319250,2024/8/22 9:34:10,80.89,26.99,257.25,1891.13,3828.12,0,0,0,29,1,2024-08-22T09:34:10Z
59999,1724319252,2024/8/22 9:34:12,80.82,26.99,258.75,1891.50,3823.24,0,0,0,30,1,2024-08-22T09:34:12Z
61999,1724319254,2024/8/22 9:34:14,80.74,27.00,260.63,1892.06,3828.12,0,0,0,31,1,2024-08-22T09:34:14Z
64000,1724319256,2024/8/22 9:34:16,80.69,26.99,262.31,1892.63,3818.36,0,0,0,32,1,2024-08-22T09:34:16Z
65998,1724319258,2024/8/22 9:34:18,80.60,27.00,263.81,1893.19,3833.01,0,0,0,33,1,2024-08-22T09:34:18Z
67999,1724319260,2024/8/22 9:34:20,80.55,27.01,265.88,1893.56,3823.24,0,0,0,34,1,2024-08-22T09:34:20Z
69999,1724319262,2024/8/22 9:34:22,80.49,27.02,267.38,1894.13,3833.01,0,0,0,35,1,2024-08-22T09:34:22Z
71999,1724319264,2024/8/22 9:34:24,80.45,27.02,269.06,1894.69,3828.12,0,0,0,36,1,2024-08-22T09:34:24Z
73999,1724319266,2024/8/22 9:34:26,80.34,27.05,271.13,1895.25,3833.01,0,0,0,37,1,2024-08-22T09:34:26Z
75999,1724319268,2024/8/22 9:34:28,80.32,27.03,273.19,1895.81,3823.24,0,0,0,38,1,2024-08-22T09:34:28Z
78000,1724319270,2024/8/22 9:34:30,80.30,27.02,275.06,1896.38,3823.24,0,0,0,39,1,2024-08-22T09:34:30Z
79998,1724319272,2024/8/22 9:34:32,80.32,27.02,276.94,1896.94,3828.12,0,0,0,40,1,2024-08-22T09:34:32Z
81999,1724319274,2024/8/22 9:34:34,80.37,27.05,278.81,1897.50,3833.01,0,0,0,41,1,2024-08-22T09:34:34Z
83999,1724319276,2024/8/22 9:34:36,80.39,27.05,280.69,1898.25,3823.24,0,0,0,42,1,2024-08-22T09:34:36Z
85999,1724319278,2024/8/22 9:34:38,80.38,27.07,282.38,1898.81,3833.01,0,0,0,43,1,2024-08-22T09:34:38Z
87999,1724319280,2024/8/22 9:34:40,80.34,27.07,284.25,1899.75,3828.12,0,0,0,44,1,2024-08-22T09:34:40Z
89998,1724319282,2024/8/22 9:34:42,80.29,27.06,285.94,1900.31,3823.24,0,0,0,45,1,2024-08-22T09:34:42Z
91999,1724319284,2024/8/22 9:34:44,80.20,27.07,287.63,1900.88,3823.24,0,0,0,46,1,2024-08-22T09:34:44Z
93999,1724319286,2024/8/22 9:34:46,80.15,27.09,289.69,1901.44,3823.24,0,0,0,47,1,2024-08-22T09:34:46Z
96000,1724319288,2024/8/22 9:34:48,80.15,27.09,291.38,1902.38,3823.24,0,0,0,48,1,2024-08-22T09:34:48Z
97999,1724319290,2024/8/22 9:34:50,80.20,27.10,293.06,1903.13,3823.24,0,0,0,49,1,2024-08-22T09:34:50Z
99999,1724319292,2024/8/22 9:34:52,80.21,27.11,294.94,1903.69,3828.12,0,0,0,50,1,2024-08-22T09:34:52Z
101999,1724319294,2024/8/22 9:34:54,80.15,27.13,296.63,1904.25,3828.12,0,0,0,51,1,2024-08-22T09:34:54Z
104000,1724319296,2024/8/22 9:34:56,80.07,27.12,298.13,1905.00,3833.01,0,0,0,52,1,2024-08-22T09:34:56Z
105999,1724319298,2024/8/22 9:34:58,79.98,27.17,299.81,1905.75,3828.12,0,0,0,53,1,2024-08-22T09:34:58Z
108000,1724319300,2024/8/22 9:35:0,79.90,27.15,301.5,1906.50,3828.12,0,0,0,54,1,2024-08-22T09:35:00Z
110000,1724319302,2024/8/22 9:35:2,79.83,27.13,303.19,1907.06,3833.01,0,0,0,55,1,2024-08-22T09:35:02Z
111998,1724319304,2024/8/22 9:35:4,79.81,27.17,304.69,1907.81,3828.12,0,0,0,56,1,2024-08-22T09:35:04Z
113999,1724319306,2024/8/22 9:35:6,79.76,27.16,306.19,1908.56,3828.12,0,0,0,57,1,2024-08-22T09:35:06Z
115998,1724319308,2024/8/22 9:35:8,79.71,27.18,307.69,1909.50,3833.01,0,0,0,58,1,2024-08-22T09:35:08Z
