SN: 20240008
Software version: 3.0

3999,1722403958,2024/7/31 5:32:38,39.10,25.16,620.25,1839.19,3828.12,0,0,0,2,1,2024-07-31T05:32:38Z
5999,1722403960,2024/7/31 5:32:40,37.87,25.12,376.69,1838.06,3833.01,0,0,0,3,1,2024-07-31T05:32:40Z
7999,1722403962,2024/7/31 5:32:42,36.62,24.93,306.38,1831.31,3833.01,0,0,0,4,1,2024-07-31T05:32:42Z
9999,1722403964,2024/7/31 5:32:44,35.05,24.67,266.44,1823.44,3828.12,0,0,0,5,1,2024-07-31T05:32:44Z
11999,1722403966,2024/7/31 5:32:46,34.13,24.38,240.56,1818.75,3837.89,0,0,0,6,1,2024-07-31T05:32:46Z
14000,1722403968,2024/7/31 5:32:48,34.08,24.53,223.5,1818.19,3833.01,0,0,0,7,1,2024-07-31T05:32:48Z
15998,1722403970,2024/7/31 5:32:50,33.83,24.17,212.06,1811.81,3828.12,0,0,0,8,1,2024-07-31T05:32:50Z
17999,1722403972,2024/7/31 5:32:52,33.79,24.29,204.38,1814.63,3837.89,0,0,0,9,1,2024-07-31T05:32:52Z
20000,1722403974,2024/7/31 5:32:54,33.88,24.33,199.13,1816.50,3837.89,0,0,0,10,1,2024-07-31T05:32:54Z
21999,1722403976,2024/7/31 5:32:56,34.59,24.28,195.75,1817.63,3828.12,0,0,0,11,1,2024-07-31T05:32:56Z
23999,1722403978,2024/7/31 5:32:58,35.87,24.30,193.88,1819.13,3833.01,0,0,0,12,1,2024-07-31T05:32:58Z
25999,1722403980,2024/7/31 5:33:0,37.47,24.32,192.56,1820.06,3833.01,0,0,0,13,1,2024-07-31T05:33:00Z
27999,1722403982,2024/7/31 5:33:2,38.78,24.28,192,1820.63,3833.01,0,0,0,14,1,2024-07-31T05:33:02Z
29999,1722403984,2024/7/31 5:33:4,39.68,24.28,192,1821.38,3837.89,0,0,0,15,1,2024-07-31T05:33:04Z
31998,1722403986,2024/7/31 5:33:6,40.07,24.29,192.19,1822.13,3833.01,0,0,0,16,1,2024-07-31T05:33:06Z
33999,1722403988,2024/7/31 5:33:8,40.48,24.26,192.56,1822.50,3837.89,0,0,0,17,1,2024-07-31T05:33:08Z
35998,1722403990,2024/7/31 5:33:10,40.78,24.25,193.31,1823.44,3833.01,0,0,0,18,1,2024-07-31T05:33:10Z
37999,1722403992,2024/7/31 5:33:12,41.01,24.23,194.25,1824.00,3837.89,0,0,0,19,1,2024-07-31T05:33:12Z
39999,1722403994,2024/7/31 5:33:14,40.73,24.23,195.19,1824.75,3833.01,0,0,0,20,1,2024-07-31T05:33:14Z
41999,1722403996,2024/7/31 5:33:16,41.04,24.20,196.31,1825.31,3833.01,0,0,0,21,1,2024-07-31T05:33:16Z
43999,1722403998,2024/7/31 5:33:18,41.42,24.21,197.44,1825.88,3837.89,0,0,0,22,1,2024-07-31T05:33:18Z
45999,1722404000,2024/7/31 5:33:20,41.29,24.21,198.56,1826.63,3828.12,0,0,0,23,1,2024-07-31T05:33:20Z
47998,1722404002,2024/7/31 5:33:22,41.06,24.18,199.69,1827.00,3837.89,0,0,0,24,1,2024-07-31T05:33:22Z
49998,1722404004,2024/7/31 5:33:24,40.92,24.16,201,1827.75,3823.24,0,0,0,25,1,2024-07-31T05:33:24Z
51999,1722404006,2024/7/31 5:33:26,40.31,24.17,202.31,1828.31,3833.01,0,0,0,26,1,2024-07-31T05:33:26Z
53999,1722404008,2024/7/31 5:33:28,39.85,24.16,203.44,1829.06,3833.01,0,0,0,27,1,2024-07-31T05:33:28Z
55999,1722404010,2024/7/31 5:33:30,40.06,24.16,204.75,1829.63,3833.01,0,0,0,28,1,2024-07-31T05:33:30Z
57999,1722404012,2024/7/31 5:33:32,40.41,24.11,205.88,1830.19,3828.12,0,0,0,29,1,2024-07-31T05:33:32Z
59999,1722404014,2024/7/31 5:33:34,40.65,24.12,207.19,1830.75,3833.01,0,0,0,30,1,2024-07-31T05:33:34Z
