SN: 20240008
Software version: 3.0

1999,1722680830,2024/8/3 10:27:10,81.05,28.26,710.63,1932.94,3823.24,0,0,0,1,1,2024-08-03T10:27:10Z
3999,1722680832,2024/8/3 10:27:12,81.01,28.44,849.56,1933.69,3833.01,0,0,0,2,1,2024-08-03T10:27:12Z
5999,1722680834,2024/8/3 10:27:14,81.15,28.52,514.69,1934.06,3828.12,0,0,0,3,1,2024-08-03T10:27:14Z
7999,1722680836,2024/8/3 10:27:16,80.67,28.51,379.13,1933.13,3833.01,0,0,0,4,1,2024-08-03T10:27:16Z
9999,1722680838,2024/8/3 10:27:18,80.81,28.49,319.31,1932.38,3833.01,0,0,0,5,1,2024-08-03T10:27:18Z
11998,1722680840,2024/8/3 10:27:20,81.07,28.87,285,1932.94,3828.12,0,0,0,6,1,2024-08-03T10:27:20Z
13999,1722680842,2024/8/3 10:27:22,80.79,28.73,262.31,1933.13,3823.24,0,0,0,7,1,2024-08-03T10:27:22Z
16000,1722680844,2024/8/3 10:27:24,80.75,28.78,246.94,1933.69,3828.12,0,0,0,8,1,2024-08-03T10:27:24Z
17999,1722680846,2024/8/3 10:27:26,80.71,28.79,236.81,1934.06,3837.89,0,0,0,9,1,2024-08-03T10:27:26Z
20000,1722680848,2024/8/3 10:27:28,80.68,29.02,230.25,1934.81,3828.12,0,0,0,10,1,2024-08-03T10:27:28Z
21999,1722680850,2024/8/3 10:27:30,80.11,29.49,225.94,1936.69,3837.89,0,0,0,11,1,2024-08-03T10:27:30Z
23999,1722680852,2024/8/3 10:27:32,79.27,29.75,223.31,1938.38,3823.24,0,0,0,12,1,2024-08-03T10:27:32Z
25999,1722680854,2024/8/3 10:27:34,78.41,30.00,222,1940.06,3833.01,0,0,0,13,1,2024-08-03T10:27:34Z
27999,1722680856,2024/8/3 10:27:36,77.55,30.24,221.63,1941.56,3823.24,0,0,0,14,1,2024-08-03T10:27:36Z
30000,1722680858,2024/8/3 10:27:38,76.71,30.48,222,1943.25,3842.77,0,0,0,15,1,2024-08-03T10:27:38Z
32000,1722680860,2024/8/3 10:27:40,75.93,30.72,222.75,1944.19,3833.01,0,0,0,16,1,2024-08-03T10:27:40Z
33999,1722680862,2024/8/3 10:27:42,74.98,30.94,223.88,1945.31,3833.01,0,0,0,17,1,2024-08-03T10:27:42Z
35998,1722680864,2024/8/3 10:27:44,73.74,31.15,225.19,1946.63,3837.89,0,0,0,18,1,2024-08-03T10:27:44Z
37999,1722680866,2024/8/3 10:27:46,72.75,31.38,227.06,1948.50,3833.01,0,0,0,19,1,2024-08-03T10:27:46Z
39999,1722680868,2024/8/3 10:27:48,71.74,31.63,228.75,1950.19,3842.77,0,0,0,20,1,2024-08-03T10:27:48Z
41999,1722680870,2024/8/3 10:27:50,71.03,31.88,230.81,1952.06,3833.01,0,0,0,21,1,2024-08-03T10:27:50Z
44000,1722680872,2024/8/3 10:27:52,70.16,32.13,232.88,1954.13,3842.77,0,0,0,22,1,2024-08-03T10:27:52Z
45999,1722680874,2024/8/3 10:27:54,69.56,32.32,234.75,1955.44,3837.89,0,0,0,23,1,2024-08-03T10:27:54Z
48000,1722680876,2024/8/3 10:27:56,68.98,32.52,237.19,1956.75,3833.01,0,0,0,24,1,2024-08-03T10:27:56Z
49999,1722680878,2024/8/3 10:27:58,68.41,32.78,239.44,1958.81,3833.01,0,0,0,25,1,2024-08-03T10:27:58Z
51998,1722680880,2024/8/3 10:28:0,67.84,33.02,241.88,1960.69,3833.01,0,0,0,26,1,2024-08-03T10:28:00Z
53998,1722680882,2024/8/3 10:28:2,67.20,32.62,244.31,1959.56,3823.24,0,0,0,27,1,2024-08-03T10:28:02Z
55999,1722680884,2024/8/3 10:28:4,66.91,32.54,244.88,1959.94,3833.01,0,0,0,28,1,2024-08-03T10:28:04Z
