SN: 20240008
Software version: 3.0

1999,1723095511,2024/8/8 5:38:31,76.34,22.77,514.31,1816.88,3828.12,0,0,0,1,1,2024-08-08T05:38:31Z
3999,1723095513,2024/8/8 5:38:33,76.34,22.78,829.69,1816.88,3828.12,0,0,0,2,1,2024-08-08T05:38:33Z
5999,1723095515,2024/8/8 5:38:35,76.17,22.75,403.88,1817.25,3833.01,0,0,0,3,1,2024-08-08T05:38:35Z
7999,1723095517,2024/8/8 5:38:37,75.85,22.76,311.25,1817.06,3828.12,0,0,0,4,1,2024-08-08T05:38:37Z
9999,1723095519,2024/8/8 5:38:39,75.49,22.77,266.06,1817.25,3833.01,0,0,0,5,1,2024-08-08T05:38:39Z
11999,1723095521,2024/8/8 5:38:41,75.19,22.76,238.88,1817.25,3833.01,0,0,0,6,1,2024-08-08T05:38:41Z
13999,1723095523,2024/8/8 5:38:43,74.87,22.76,221.63,1817.25,3837.89,0,0,0,7,1,2024-08-08T05:38:43Z
16000,1723095525,2024/8/8 5:38:45,74.62,22.76,210.56,1817.44,3833.01,0,0,0,8,1,2024-08-08T05:38:45Z
17998,1723095527,2024/8/8 5:38:47,74.42,22.75,203.44,1817.63,3828.12,0,0,0,9,1,2024-08-08T05:38:47Z
19999,1723095529,2024/8/8 5:38:49,74.40,22.76,198.56,1817.44,3833.01,0,0,0,10,1,2024-08-08T05:38:49Z
21999,1723095531,2024/8/8 5:38:51,74.25,22.79,195.38,1817.81,3833.01,0,0,0,11,1,2024-08-08T05:38:51Z
23999,1723095533,2024/8/8 5:38:53,74.18,22.76,193.69,1818.00,3823.24,0,0,0,12,1,2024-08-08T05:38:53Z
25999,1723095535,2024/8/8 5:38:55,74.14,22.80,192.75,1818.56,3833.01,0,0,0,13,1,2024-08-08T05:38:55Z
27999,1723095537,2024/8/8 5:38:57,74.16,22.79,192.38,1818.75,3837.89,0,0,0,14,1,2024-08-08T05:38:57Z
29999,1723095539,2024/8/8 5:38:59,74.14,22.83,192.19,1818.94,3828.12,0,0,0,15,1,2024-08-08T05:38:59Z
32000,1723095541,2024/8/8 5:39:1,74.13,22.81,192.56,1818.94,3837.89,0,0,0,16,1,2024-08-08T05:39:01Z
34000,1723095543,2024/8/8 5:39:3,74.14,22.82,193.31,1819.31,3837.89,0,0,0,17,1,2024-08-08T05:39:03Z
35999,1723095545,2024/8/8 5:39:5,74.11,22.83,194.06,1819.50,3833.01,0,0,0,18,1,2024-08-08T05:39:05Z
37999,1723095547,2024/8/8 5:39:7,74.17,22.85,195,1819.88,3828.12,0,0,0,19,1,2024-08-08T05:39:07Z
39999,1723095549,2024/8/8 5:39:9,74.15,22.82,196.13,1820.06,3833.01,0,0,0,20,1,2024-08-08T05:39:09Z
41999,1723095551,2024/8/8 5:39:11,73.93,22.86,197.44,1820.63,3842.77,0,0,0,21,1,2024-08-08T05:39:11Z
43999,1723095553,2024/8/8 5:39:13,73.74,22.86,198.75,1821.00,3833.01,0,0,0,22,1,2024-08-08T05:39:13Z
45999,1723095555,2024/8/8 5:39:15,73.69,22.88,200.25,1821.38,3833.01,0,0,0,23,1,2024-08-08T05:39:15Z
47998,1723095557,2024/8/8 5:39:17,73.75,22.91,201.56,1821.75,3823.24,0,0,0,24,1,2024-08-08T05:39:17Z
