SN: 20240008
Software version: 3.0

1998,1721903631,2024/7/25 10:33:51,88.28,25.44,1284.19,1859.25,3813.48,0,0,0,1,1,2024-07-25T10:33:51Z
3999,1721903633,2024/7/25 10:33:53,88.43,25.49,1755,1859.81,3823.24,0,0,0,2,1,2024-07-25T10:33:53Z
5999,1721903635,2024/7/25 10:33:55,88.53,25.51,1180.5,1860.19,3813.48,0,0,0,3,1,2024-07-25T10:33:55Z
7999,1721903637,2024/7/25 10:33:57,88.53,25.53,499.13,1860.00,3823.24,0,0,0,4,1,2024-07-25T10:33:57Z
9999,1721903639,2024/7/25 10:33:59,88.75,25.51,382.69,1860.94,3823.24,0,0,0,5,1,2024-07-25T10:33:59Z
12000,1721903641,2024/7/25 10:34:1,88.60,25.53,332.81,1860.94,3828.12,0,0,0,6,1,2024-07-25T10:34:01Z
13999,1721903643,2024/7/25 10:34:3,88.41,25.53,302.81,1861.31,3818.36,0,0,0,7,1,2024-07-25T10:34:03Z
16000,1721903645,2024/7/25 10:34:5,88.34,25.55,281.63,1861.88,3823.24,0,0,0,8,1,2024-07-25T10:34:05Z
17998,1721903647,2024/7/25 10:34:7,88.45,25.57,268.13,1862.44,3823.24,0,0,0,9,1,2024-07-25T10:34:07Z
19999,1721903649,2024/7/25 10:34:9,88.55,25.57,257.63,1862.44,3808.59,0,0,0,10,1,2024-07-25T10:34:09Z
21999,1721903651,2024/7/25 10:34:11,88.61,25.64,249.56,1863.19,3823.24,0,0,0,11,1,2024-07-25T10:34:11Z
23999,1721903653,2024/7/25 10:34:13,88.93,25.65,245.06,1863.38,3818.36,0,0,0,12,1,2024-07-25T10:34:13Z
25999,1721903655,2024/7/25 10:34:15,89.12,25.65,241.31,1863.75,3818.36,0,0,0,13,1,2024-07-25T10:34:15Z
27999,1721903657,2024/7/25 10:34:17,89.07,25.70,238.31,1864.13,3823.24,0,0,0,14,1,2024-07-25T10:34:17Z
30000,1721903659,2024/7/25 10:34:19,88.63,25.72,235.5,1864.50,3823.24,0,0,0,15,1,2024-07-25T10:34:19Z
32000,1721903661,2024/7/25 10:34:21,88.26,25.76,234,1865.25,3828.12,0,0,0,16,1,2024-07-25T10:34:21Z
33999,1721903663,2024/7/25 10:34:23,87.91,25.78,232.69,1865.44,3833.01,0,0,0,17,1,2024-07-25T10:34:23Z
35999,1721903665,2024/7/25 10:34:25,87.42,25.81,232.13,1865.81,3828.12,0,0,0,18,1,2024-07-25T10:34:25Z
37999,1721903667,2024/7/25 10:34:27,86.89,25.83,231.94,1866.19,3837.89,0,0,0,19,1,2024-07-25T10:34:27Z
39999,1721903669,2024/7/25 10:34:29,86.44,25.85,231.75,1866.56,3823.24,0,0,0,20,1,2024-07-25T10:34:29Z
41999,1721903671,2024/7/25 10:34:31,85.86,25.87,231.94,1866.94,3823.24,0,0,0,21,1,2024-07-25T10:34:31Z
43999,1721903673,2024/7/25 10:34:33,85.54,25.89,232.31,1867.31,3818.36,0,0,0,22,1,2024-07-25T10:34:33Z
46000,1721903675,2024/7/25 10:34:35,85.47,25.90,233.06,1867.31,3823.24,0,0,0,23,1,2024-07-25T10:34:35Z
47998,1721903677,2024/7/25 10:34:37,85.04,25.93,233.81,1867.88,3828.12,0,0,0,24,1,2024-07-25T10:34:37Z
