SN: 20240008
Software version: 3.0

1999,1734938437,2024/12/23 7:20:37,61.74,10.92,619.5,1641.75,3813.48,0,0,0,1,1,NA,NA,2024-12-23T07:20:37Z
1999,1734939519,2024/12/23 7:38:39,59.34,9.93,659.44,1624.69,3818.36,0,0,0,1,1,NA,NA,2024-12-23T07:38:39Z
4000,1734939521,2024/12/23 7:38:41,59.55,9.93,925.5,1624.5,3823.24,0,0,0,2,1,NA,NA,2024-12-23T07:38:41Z
5999,1734939523,2024/12/23 7:38:43,59.35,9.9,373.88,1624.13,3818.36,0,0,0,3,1,NA,NA,2024-12-23T07:38:43Z
8000,1734939525,2024/12/23 7:38:45,59.17,9.91,247.88,1624.13,3823.24,0,0,0,4,1,NA,NA,2024-12-23T07:38:45Z
9999,1734939527,2024/12/23 7:38:47,59.09,9.92,201.94,1624.13,3813.48,0,0,0,5,1,NA,NA,2024-12-23T07:38:47Z
11999,1734939529,2024/12/23 7:38:49,58.97,9.89,176.25,1623.94,3818.36,0,0,0,6,1,NA,NA,2024-12-23T07:38:49Z
14000,1734939531,2024/12/23 7:38:51,58.97,9.89,160.13,1624.5,3823.24,0,0,0,7,1,NA,NA,2024-12-23T07:38:51Z
15998,1734939533,2024/12/23 7:38:53,59.19,9.92,149.63,1624.69,3818.36,0,0,0,8,1,NA,NA,2024-12-23T07:38:53Z
17998,1734939535,2024/12/23 7:38:55,59.32,9.91,143.06,1624.88,3823.24,0,0,0,9,1,NA,NA,2024-12-23T07:38:55Z
19999,1734939537,2024/12/23 7:38:57,59.29,9.92,138.38,1625.06,3823.24,0,0,0,10,1,NA,NA,2024-12-23T07:38:57Z
22000,1734939539,2024/12/23 7:38:59,59.25,9.93,135.38,1625.25,3833.01,0,0,0,11,1,NA,NA,2024-12-23T07:38:59Z
23999,1734939541,2024/12/23 7:39:1,59.25,9.93,133.5,1625.25,3818.36,0,0,0,12,1,NA,NA,2024-12-23T07:39:01Z
25999,1734939543,2024/12/23 7:39:3,59.26,9.91,132.19,1625.63,3823.24,0,0,0,13,1,NA,NA,2024-12-23T07:39:03Z
27999,1734939545,2024/12/23 7:39:5,59.36,9.93,131.44,1625.63,3823.24,0,0,0,14,1,NA,NA,2024-12-23T07:39:05Z
30000,1734939547,2024/12/23 7:39:7,59.51,9.93,131.06,1625.63,3828.12,0,0,0,15,1,NA,NA,2024-12-23T07:39:07Z
31998,1734939549,2024/12/23 7:39:9,59.58,9.93,131.06,1626.19,3823.24,0,0,0,16,1,NA,NA,2024-12-23T07:39:09Z
33998,1734939551,2024/12/23 7:39:11,59.64,9.92,131.25,1626,3818.36,0,0,0,17,1,NA,NA,2024-12-23T07:39:11Z
35999,1734939553,2024/12/23 7:39:13,59.81,9.94,131.44,1626.38,3818.36,0,0,0,18,1,NA,NA,2024-12-23T07:39:13Z
37999,1734939555,2024/12/23 7:39:15,59.98,9.94,132,1626.19,3828.12,0,0,0,19,1,NA,NA,2024-12-23T07:39:15Z
39999,1734939557,2024/12/23 7:39:17,60.14,9.94,132.56,1626.19,3818.36,0,0,0,20,1,NA,NA,2024-12-23T07:39:17Z
41999,1734939559,2024/12/23 7:39:19,60.29,9.95,133.13,1626.94,3828.12,0,0,0,21,1,NA,NA,2024-12-23T07:39:19Z
43999,1734939561,2024/12/23 7:39:21,60.37,9.93,133.69,1626.75,3828.12,0,0,0,22,1,NA,NA,2024-12-23T07:39:21Z
45999,1734939563,2024/12/23 7:39:23,60.35,9.95,134.44,1626.94,3818.36,0,0,0,23,1,NA,NA,2024-12-23T07:39:23Z
47998,1734939565,2024/12/23 7:39:25,60.31,9.95,135.19,1627.5,3818.36,0,0,0,24,1,NA,NA,2024-12-23T07:39:25Z
49999,1734939567,2024/12/23 7:39:27,60.27,9.94,136.69,1627.5,3828.12,0,0,0,25,1,NA,NA,2024-12-23T07:39:27Z
52000,1734939569,2024/12/23 7:39:29,60.22,9.92,136.69,1627.69,3818.36,0,0,0,26,1,NA,NA,2024-12-23T07:39:29Z
53999,1734939571,2024/12/23 7:39:31,60.26,9.92,137.25,1628.06,3828.12,0,0,0,27,1,NA,NA,2024-12-23T07:39:31Z
56000,1734939573,2024/12/23 7:39:33,60.29,9.92,138.19,1628.44,3828.12,0,0,0,28,1,NA,NA,2024-12-23T07:39:33Z
58000,1734939575,2024/12/23 7:39:35,60.42,9.92,139.13,1628.25,3828.12,0,0,0,29,1,NA,NA,2024-12-23T07:39:35Z
60000,1734939577,2024/12/23 7:39:37,60.52,9.94,139.69,1628.63,3833.01,0,0,0,30,1,NA,NA,2024-12-23T07:39:37Z
61999,1734939579,2024/12/23 7:39:39,60.62,9.9,140.81,1629,3833.01,0,0,0,31,1,NA,NA,2024-12-23T07:39:39Z
64000,1734939581,2024/12/23 7:39:41,60.67,9.93,141.38,1629.38,3818.36,0,0,0,32,1,NA,NA,2024-12-23T07:39:41Z
65998,1734939583,2024/12/23 7:39:43,60.85,9.93,142.31,1629.38,3828.12,0,0,0,33,1,NA,NA,2024-12-23T07:39:43Z
67998,1734939585,2024/12/23 7:39:45,61.01,9.89,143.06,1629.94,3833.01,0,0,0,34,1,NA,NA,2024-12-23T07:39:45Z
