SN: 20240008
Software version: 3.0

1998,1737026374,2025/1/16 11:19:34,45.51,15.9,499.69,1718.25,3833.01,0,0,0,1,1,NA,NA,2025-01-16T11:19:34Z
3998,1737026376,2025/1/16 11:19:36,45.68,15.88,735,1718.44,3837.89,0,0,0,2,1,NA,NA,2025-01-16T11:19:36Z
5999,1737026378,2025/1/16 11:19:38,44.91,15.91,358.69,1718.81,3823.24,0,0,0,3,1,NA,NA,2025-01-16T11:19:38Z
7999,1737026380,2025/1/16 11:19:40,44.83,15.9,275.25,1718.81,3828.12,0,0,0,4,1,NA,NA,2025-01-16T11:19:40Z
9999,1737026382,2025/1/16 11:19:42,44.44,15.92,232.31,1718.81,3828.12,0,0,0,5,1,NA,NA,2025-01-16T11:19:42Z
11999,1737026384,2025/1/16 11:19:44,44.19,15.93,206.25,1719.19,3833.01,0,0,0,6,1,NA,NA,2025-01-16T11:19:44Z
13999,1737026386,2025/1/16 11:19:46,43.73,15.9,189.94,1719.38,3828.12,0,0,0,7,1,NA,NA,2025-01-16T11:19:46Z
15998,1737026388,2025/1/16 11:19:48,43.12,15.93,179.63,1719.38,3833.01,0,0,0,8,1,NA,NA,2025-01-16T11:19:48Z
17999,1737026390,2025/1/16 11:19:50,42.78,15.95,172.69,1719.75,3842.77,0,0,0,9,1,NA,NA,2025-01-16T11:19:50Z
19998,1737026392,2025/1/16 11:19:52,42.48,15.96,168.38,1719.75,3833.01,0,0,0,10,1,NA,NA,2025-01-16T11:19:52Z
21999,1737026394,2025/1/16 11:19:54,42.27,15.95,165.56,1719.94,3828.12,0,0,0,11,1,NA,NA,2025-01-16T11:19:54Z
23999,1737026396,2025/1/16 11:19:56,42.22,15.97,164.06,1720.31,3823.24,0,0,0,12,1,NA,NA,2025-01-16T11:19:56Z
26000,1737026398,2025/1/16 11:19:58,42.09,15.97,163.13,1720.31,3828.12,0,0,0,13,1,NA,NA,2025-01-16T11:19:58Z
27999,1737026400,2025/1/16 11:20:0,41.99,15.97,162.75,1720.69,3823.24,0,0,0,14,1,NA,NA,2025-01-16T11:20:00Z
30000,1737026402,2025/1/16 11:20:2,41.98,15.99,162.94,1720.88,3828.12,0,0,0,15,1,NA,NA,2025-01-16T11:20:02Z
32000,1737026404,2025/1/16 11:20:4,41.83,16.01,163.13,1721.25,3818.36,0,0,0,16,1,NA,NA,2025-01-16T11:20:04Z
33999,1737026406,2025/1/16 11:20:6,41.71,16.01,163.88,1721.44,3837.89,0,0,0,17,1,NA,NA,2025-01-16T11:20:06Z
35999,1737026408,2025/1/16 11:20:8,41.63,16.02,164.44,1721.81,3818.36,0,0,0,18,1,NA,NA,2025-01-16T11:20:08Z
37998,1737026410,2025/1/16 11:20:10,41.53,16.02,165.56,1722.19,3828.12,0,0,0,19,1,NA,NA,2025-01-16T11:20:10Z
39999,1737026412,2025/1/16 11:20:12,41.48,16.03,166.5,1722.38,3823.24,0,0,0,20,1,NA,NA,2025-01-16T11:20:12Z
42000,1737026414,2025/1/16 11:20:14,41.63,16.08,167.44,1722.75,3823.24,0,0,0,21,1,NA,NA,2025-01-16T11:20:14Z
44000,1737026416,2025/1/16 11:20:16,41.63,16.05,168.56,1722.94,3833.01,0,0,0,22,1,NA,NA,2025-01-16T11:20:16Z
46000,1737026418,2025/1/16 11:20:18,41.49,16.08,169.69,1723.31,3828.12,0,0,0,23,1,NA,NA,2025-01-16T11:20:18Z
48000,1737026420,2025/1/16 11:20:20,41.46,16.06,170.81,1723.69,3837.89,0,0,0,24,1,NA,NA,2025-01-16T11:20:20Z
49999,1737026422,2025/1/16 11:20:22,41.41,16.09,171.94,1724.25,3828.12,0,0,0,25,1,NA,NA,2025-01-16T11:20:22Z
52000,1737026424,2025/1/16 11:20:24,41.45,16.11,173.25,1724.44,3828.12,0,0,0,26,1,NA,NA,2025-01-16T11:20:24Z
53999,1737026426,2025/1/16 11:20:26,41.96,16.12,174.19,1724.81,3833.01,0,0,0,27,1,NA,NA,2025-01-16T11:20:26Z
56000,1737026428,2025/1/16 11:20:28,42.78,16.11,175.31,1725.19,3828.12,0,0,0,28,1,NA,NA,2025-01-16T11:20:28Z
58000,1737026430,2025/1/16 11:20:30,43.35,16.12,176.25,1725.56,3833.01,0,0,0,29,1,NA,NA,2025-01-16T11:20:30Z
59999,1737026432,2025/1/16 11:20:32,43.18,16.13,177.38,1725.94,3823.24,0,0,0,30,1,NA,NA,2025-01-16T11:20:32Z
61999,1737026434,2025/1/16 11:20:34,43.28,16.12,177.75,1726.5,3823.24,0,0,0,31,1,NA,NA,2025-01-16T11:20:34Z
63998,1737026436,2025/1/16 11:20:36,43.19,16.12,178.13,1726.5,3833.01,0,0,0,32,1,NA,NA,2025-01-16T11:20:36Z
65998,1737026438,2025/1/16 11:20:38,42.91,16.11,179.63,1726.5,3818.36,0,0,0,33,1,NA,NA,2025-01-16T11:20:38Z
67998,1737026440,2025/1/16 11:20:40,42.59,16.14,180,1726.69,3828.12,0,0,0,34,1,NA,NA,2025-01-16T11:20:40Z
69999,1737026442,2025/1/16 11:20:42,42.38,16.12,180.75,1726.88,3828.12,0,0,0,35,1,NA,NA,2025-01-16T11:20:42Z
71999,1737026444,2025/1/16 11:20:44,42.36,16.12,181.5,1727.63,3833.01,0,0,0,36,1,NA,NA,2025-01-16T11:20:44Z
74000,1737026446,2025/1/16 11:20:46,42.43,16.15,182.44,1728,3833.01,0,0,0,37,1,NA,NA,2025-01-16T11:20:46Z
76000,1737026448,2025/1/16 11:20:48,42.54,16.16,183.38,1728.94,3833.01,0,0,0,38,1,NA,NA,2025-01-16T11:20:48Z
78000,1737026450,2025/1/16 11:20:50,42.7,16.17,184.31,1729.31,3833.01,0,0,0,39,1,NA,NA,2025-01-16T11:20:50Z
80000,1737026452,2025/1/16 11:20:52,42.92,16.18,185.25,1730.06,3833.01,0,0,0,40,1,NA,NA,2025-01-16T11:20:52Z
81998,1737026454,2025/1/16 11:20:54,43.08,16.17,186.19,1730.25,3837.89,0,0,0,41,1,NA,NA,2025-01-16T11:20:54Z
83998,1737026456,2025/1/16 11:20:56,43.16,16.2,187.13,1731,3828.12,0,0,0,42,1,NA,NA,2025-01-16T11:20:56Z
85998,1737026458,2025/1/16 11:20:58,43.16,16.19,188.06,1731.56,3828.12,0,0,0,43,1,NA,NA,2025-01-16T11:20:58Z
87999,1737026460,2025/1/16 11:21:0,43.33,16.19,189.19,1732.31,3833.01,0,0,0,44,1,NA,NA,2025-01-16T11:21:00Z
89999,1737026462,2025/1/16 11:21:2,43.53,16.2,190.31,1732.69,3818.36,0,0,0,45,1,NA,NA,2025-01-16T11:21:02Z
91999,1737026464,2025/1/16 11:21:4,43.6,16.24,191.06,1733.44,3828.12,0,0,0,46,1,NA,NA,2025-01-16T11:21:04Z
93999,1737026466,2025/1/16 11:21:6,43.57,16.23,192.19,1734,3837.89,0,0,0,47,1,NA,NA,2025-01-16T11:21:06Z
96000,1737026468,2025/1/16 11:21:8,43.74,16.24,193.31,1734.75,3823.24,0,0,0,48,1,NA,NA,2025-01-16T11:21:08Z
97999,1737026470,2025/1/16 11:21:10,43.88,16.26,194.25,1735.31,3828.12,0,0,0,49,1,NA,NA,2025-01-16T11:21:10Z
100000,1737026472,2025/1/16 11:21:12,43.92,16.26,195.19,1735.69,3828.12,0,0,0,50,1,NA,NA,2025-01-16T11:21:12Z
101999,1737026474,2025/1/16 11:21:14,43.87,16.28,196.13,1736.44,3823.24,0,0,0,51,1,NA,NA,2025-01-16T11:21:14Z
103999,1737026476,2025/1/16 11:21:16,43.91,16.28,197.06,1737,3818.36,0,0,0,52,1,NA,NA,2025-01-16T11:21:16Z
105999,1737026478,2025/1/16 11:21:18,43.91,16.31,198,1737.56,3823.24,0,0,0,53,1,NA,NA,2025-01-16T11:21:18Z
107999,1737026480,2025/1/16 11:21:20,43.81,16.29,198.94,1738.5,3833.01,0,0,0,54,1,NA,NA,2025-01-16T11:21:20Z
110000,1737026483,2025/1/16 11:21:23,43.64,16.33,199.69,1738.88,3833.01,0,0,0,55,1,NA,NA,2025-01-16T11:21:23Z
112000,1737026485,2025/1/16 11:21:25,43.5,16.33,200.44,1739.44,3823.24,0,0,0,56,1,NA,NA,2025-01-16T11:21:25Z
113999,1737026487,2025/1/16 11:21:27,43.59,16.34,201.38,1740,3837.89,0,0,0,57,1,NA,NA,2025-01-16T11:21:27Z
115999,1737026489,2025/1/16 11:21:29,43.59,16.37,201.94,1740.56,3828.12,0,0,0,58,1,NA,NA,2025-01-16T11:21:29Z
118000,1737026491,2025/1/16 11:21:31,43.33,16.37,202.88,1741.5,3828.12,0,0,0,59,1,NA,NA,2025-01-16T11:21:31Z
119999,1737026493,2025/1/16 11:21:33,43.19,16.4,203.63,1742.06,3833.01,0,0,0,60,1,NA,NA,2025-01-16T11:21:33Z
121999,1737026495,2025/1/16 11:21:35,42.94,16.35,204.19,1742.63,3818.36,0,0,0,61,1,NA,NA,2025-01-16T11:21:35Z
123999,1737026497,2025/1/16 11:21:37,42.69,16.4,205.13,1743,3818.36,0,0,0,62,1,NA,NA,2025-01-16T11:21:37Z
126000,1737026499,2025/1/16 11:21:39,42.67,16.42,205.88,1743.94,3818.36,0,0,0,63,1,NA,NA,2025-01-16T11:21:39Z
128000,1737026501,2025/1/16 11:21:41,42.73,16.43,206.44,1744.69,3833.01,0,0,0,64,1,NA,NA,2025-01-16T11:21:41Z
129998,1737026503,2025/1/16 11:21:43,42.93,16.44,207.19,1745.06,3837.89,0,0,0,65,1,NA,NA,2025-01-16T11:21:43Z
131999,1737026505,2025/1/16 11:21:45,43.05,16.45,207.75,1746,3833.01,0,0,0,66,1,NA,NA,2025-01-16T11:21:45Z
133999,1737026507,2025/1/16 11:21:47,43.07,16.49,208.5,1746.56,3823.24,0,0,0,67,1,NA,NA,2025-01-16T11:21:47Z
136000,1737026509,2025/1/16 11:21:49,43.11,16.46,209.06,1746.94,3837.89,0,0,0,68,1,NA,NA,2025-01-16T11:21:49Z
137999,1737026511,2025/1/16 11:21:51,43.23,16.5,209.63,1747.69,3837.89,0,0,0,69,1,NA,NA,2025-01-16T11:21:51Z
140000,1737026513,2025/1/16 11:21:53,43.3,16.5,210.19,1748.44,3818.36,0,0,0,70,1,NA,NA,2025-01-16T11:21:53Z
142000,1737026515,2025/1/16 11:21:55,43.36,16.53,210.56,1749.19,3828.12,0,0,0,71,1,NA,NA,2025-01-16T11:21:55Z
144000,1737026517,2025/1/16 11:21:57,43.35,16.51,211.13,1749.75,3823.24,0,0,0,72,1,NA,NA,2025-01-16T11:21:57Z
145999,1737026519,2025/1/16 11:21:59,43.31,16.55,211.69,1750.31,3823.24,0,0,0,73,1,NA,NA,2025-01-16T11:21:59Z
147998,1737026521,2025/1/16 11:22:1,43.25,16.57,212.06,1750.88,3828.12,0,0,0,74,1,NA,NA,2025-01-16T11:22:01Z
149999,1737026523,2025/1/16 11:22:3,43.26,16.58,212.81,1751.44,3823.24,0,0,0,75,1,NA,NA,2025-01-16T11:22:03Z
152000,1737026525,2025/1/16 11:22:5,43.28,16.58,213.38,1751.81,3833.01,0,0,0,76,1,NA,NA,2025-01-16T11:22:05Z
