SN: 20240008
Software version: 3.0

1998,1723009497,2024/8/7 5:44:57,71.08,28.80,448.13,1903.50,3837.89,0,0,0,1,1,2024-08-07T05:44:57Z
3999,1723009499,2024/8/7 5:44:59,71.36,28.80,580.88,1903.69,3828.12,0,0,0,2,1,2024-08-07T05:44:59Z
5999,1723009501,2024/8/7 5:45:1,71.79,28.80,399.75,1903.88,3842.77,0,0,0,3,1,2024-08-07T05:45:01Z
7999,1723009503,2024/8/7 5:45:3,71.45,28.76,332.25,1903.50,3833.01,0,0,0,4,1,2024-08-07T05:45:03Z
9999,1723009505,2024/8/7 5:45:5,71.12,28.78,293.06,1903.69,3823.24,0,0,0,5,1,2024-08-07T05:45:05Z
12000,1723009507,2024/8/7 5:45:7,71.02,28.79,266.44,1904.06,3842.77,0,0,0,6,1,2024-08-07T05:45:07Z
13999,1723009509,2024/8/7 5:45:9,70.81,28.79,249,1904.25,3833.01,0,0,0,7,1,2024-08-07T05:45:09Z
16000,1723009511,2024/8/7 5:45:11,70.55,28.78,237.75,1904.06,3833.01,0,0,0,8,1,2024-08-07T05:45:11Z
17999,1723009513,2024/8/7 5:45:13,70.44,28.80,230.44,1904.44,3837.89,0,0,0,9,1,2024-08-07T05:45:13Z
20000,1723009515,2024/8/7 5:45:15,70.49,28.79,225.75,1904.63,3837.89,0,0,0,10,1,2024-08-07T05:45:15Z
21999,1723009517,2024/8/7 5:45:17,70.42,28.80,222.75,1904.81,3823.24,0,0,0,11,1,2024-08-07T05:45:17Z
23999,1723009519,2024/8/7 5:45:19,70.30,28.77,220.69,1904.81,3833.01,0,0,0,12,1,2024-08-07T05:45:19Z
26000,1723009521,2024/8/7 5:45:21,70.36,28.79,219.56,1905.00,3842.77,0,0,0,13,1,2024-08-07T05:45:21Z
27999,1723009523,2024/8/7 5:45:23,70.39,28.80,219.56,1905.38,3842.77,0,0,0,14,1,2024-08-07T05:45:23Z
29999,1723009525,2024/8/7 5:45:25,70.36,28.79,219.56,1905.38,3823.24,0,0,0,15,1,2024-08-07T05:45:25Z
31998,1723009527,2024/8/7 5:45:27,70.34,28.80,220.13,1905.56,3837.89,0,0,0,16,1,2024-08-07T05:45:27Z
33999,1723009529,2024/8/7 5:45:29,70.30,28.79,220.5,1905.56,3828.12,0,0,0,17,1,2024-08-07T05:45:29Z
35998,1723009531,2024/8/7 5:45:31,70.26,28.80,221.44,1905.75,3833.01,0,0,0,18,1,2024-08-07T05:45:31Z
37999,1723009533,2024/8/7 5:45:33,70.24,28.79,222.19,1905.94,3828.12,0,0,0,19,1,2024-08-07T05:45:33Z
39999,1723009535,2024/8/7 5:45:35,70.23,28.81,223.31,1906.31,3833.01,0,0,0,20,1,2024-08-07T05:45:35Z
41999,1723009537,2024/8/7 5:45:37,70.19,28.79,224.44,1906.50,3833.01,0,0,0,21,1,2024-08-07T05:45:37Z
43999,1723009539,2024/8/7 5:45:39,69.96,28.80,225.94,1906.88,3837.89,0,0,0,22,1,2024-08-07T05:45:39Z
45999,1723009541,2024/8/7 5:45:41,69.96,28.80,227.25,1907.25,3837.89,0,0,0,23,1,2024-08-07T05:45:41Z
48000,1723009543,2024/8/7 5:45:43,69.94,28.81,228.56,1907.44,3833.01,0,0,0,24,1,2024-08-07T05:45:43Z
49999,1723009545,2024/8/7 5:45:45,69.91,28.81,230.06,1907.81,3833.01,0,0,0,25,1,2024-08-07T05:45:45Z
51999,1723009547,2024/8/7 5:45:47,69.93,28.82,231.19,1908.19,3833.01,0,0,0,26,1,2024-08-07T05:45:47Z
53998,1723009549,2024/8/7 5:45:49,69.92,28.83,232.88,1908.56,3833.01,0,0,0,27,1,2024-08-07T05:45:49Z
55999,1723009551,2024/8/7 5:45:51,69.92,28.83,234.38,1909.13,3833.01,0,0,0,28,1,2024-08-07T05:45:51Z
57999,1723009553,2024/8/7 5:45:53,69.85,28.82,235.88,1909.31,3833.01,0,0,0,29,1,2024-08-07T05:45:53Z
59999,1723009555,2024/8/7 5:45:55,69.84,28.83,237.38,1909.88,3828.12,0,0,0,30,1,2024-08-07T05:45:55Z
61999,1723009557,2024/8/7 5:45:57,69.82,28.81,239.06,1910.63,3833.01,0,0,0,31,1,2024-08-07T05:45:57Z
63998,1723009559,2024/8/7 5:45:59,69.83,28.84,240.56,1910.81,3833.01,0,0,0,32,1,2024-08-07T05:45:59Z
65999,1723009561,2024/8/7 5:46:1,69.79,28.85,242.06,1911.38,3833.01,0,0,0,33,1,2024-08-07T05:46:01Z
67999,1723009563,2024/8/7 5:46:3,69.82,28.85,243.75,1911.56,3828.12,0,0,0,34,1,2024-08-07T05:46:03Z
70000,1723009565,2024/8/7 5:46:5,69.81,28.87,245.06,1912.31,3847.66,0,0,0,35,1,2024-08-07T05:46:05Z
72000,1723009567,2024/8/7 5:46:7,69.91,28.89,246.75,1912.50,3828.12,0,0,0,36,1,2024-08-07T05:46:07Z
73999,1723009569,2024/8/7 5:46:9,69.91,28.84,248.06,1912.88,3837.89,0,0,0,37,1,2024-08-07T05:46:09Z
75999,1723009571,2024/8/7 5:46:11,69.78,28.89,249.38,1913.81,3837.89,0,0,0,38,1,2024-08-07T05:46:11Z
77999,1723009573,2024/8/7 5:46:13,69.81,28.93,251.06,1914.00,3837.89,0,0,0,39,1,2024-08-07T05:46:13Z
79998,1723009575,2024/8/7 5:46:15,69.84,28.92,252.56,1914.94,3833.01,0,0,0,40,1,2024-08-07T05:46:15Z
81999,1723009577,2024/8/7 5:46:17,69.70,28.91,254.25,1915.31,3828.12,0,0,0,41,1,2024-08-07T05:46:17Z
83999,1723009579,2024/8/7 5:46:19,69.65,28.93,255.94,1915.88,3837.89,0,0,0,42,1,2024-08-07T05:46:19Z
86000,1723009581,2024/8/7 5:46:21,69.59,28.93,257.63,1916.44,3823.24,0,0,0,43,1,2024-08-07T05:46:21Z
87999,1723009583,2024/8/7 5:46:23,69.54,28.94,258.94,1916.63,3833.01,0,0,0,44,1,2024-08-07T05:46:23Z
90000,1723009585,2024/8/7 5:46:25,69.43,28.94,260.25,1917.19,3823.24,0,0,0,45,1,2024-08-07T05:46:25Z
91999,1723009587,2024/8/7 5:46:27,69.38,28.96,261.38,1917.56,3837.89,0,0,0,46,1,2024-08-07T05:46:27Z
93999,1723009589,2024/8/7 5:46:29,69.37,28.97,262.69,1918.13,3837.89,0,0,0,47,1,2024-08-07T05:46:29Z
96000,1723009591,2024/8/7 5:46:31,69.40,28.99,263.63,1918.69,3837.89,0,0,0,48,1,2024-08-07T05:46:31Z
97999,1723009593,2024/8/7 5:46:33,69.43,29.02,264.56,1919.06,3833.01,0,0,0,49,1,2024-08-07T05:46:33Z
99999,1723009595,2024/8/7 5:46:35,69.31,29.02,265.5,1920.00,3833.01,0,0,0,50,1,2024-08-07T05:46:35Z
