SN: 20240008
Software version: 3.0

3999,1742372077,2025/3/19 8:14:37,64.43,21.23,980.25,1792.88,3823.24,0,0,0,2,1,NA,NA,2025-03-19T08:14:37Z
5998,1742372079,2025/3/19 8:14:39,64.6,21.23,404.25,1793.25,3823.24,0,0,0,3,1,NA,NA,2025-03-19T08:14:39Z
7999,1742372081,2025/3/19 8:14:41,64.82,21.25,281.44,1793.06,3818.36,0,0,0,4,1,NA,NA,2025-03-19T08:14:41Z
9999,1742372083,2025/3/19 8:14:43,64.86,21.23,233.06,1793.44,3823.24,0,0,0,5,1,NA,NA,2025-03-19T08:14:43Z
12000,1742372085,2025/3/19 8:14:45,64.89,21.27,205.5,1793.63,3823.24,0,0,0,6,1,NA,NA,2025-03-19T08:14:45Z
13999,1742372087,2025/3/19 8:14:47,64.93,21.3,188.81,1794.56,3818.36,0,0,0,7,1,NA,NA,2025-03-19T08:14:47Z
15998,1742372089,2025/3/19 8:14:49,64.91,21.27,178.31,1794.38,3823.24,0,0,0,8,1,NA,NA,2025-03-19T08:14:49Z
17999,1742372091,2025/3/19 8:14:51,64.87,21.23,171.56,1794.19,3818.36,0,0,0,9,1,NA,NA,2025-03-19T08:14:51Z
19999,1742372093,2025/3/19 8:14:53,64.93,21.24,167.25,1793.63,3813.48,0,0,0,10,1,NA,NA,2025-03-19T08:14:53Z
21999,1742372095,2025/3/19 8:14:55,65,21.24,164.44,1794,3828.12,0,0,0,11,1,NA,NA,2025-03-19T08:14:55Z
23999,1742372097,2025/3/19 8:14:57,65.14,21.31,162.38,1794.75,3823.24,0,0,0,12,1,NA,NA,2025-03-19T08:14:57Z
26000,1742372099,2025/3/19 8:14:59,65.19,21.31,161.25,1794.75,3823.24,0,0,0,13,1,NA,NA,2025-03-19T08:14:59Z
28000,1742372101,2025/3/19 8:15:1,65.22,21.34,160.69,1795.13,3823.24,0,0,0,14,1,NA,NA,2025-03-19T08:15:01Z
29999,1742372103,2025/3/19 8:15:3,65.14,21.36,160.69,1795.88,3818.36,0,0,0,15,1,NA,NA,2025-03-19T08:15:03Z
32000,1742372105,2025/3/19 8:15:5,65.09,21.36,161.25,1795.88,3823.24,0,0,0,16,1,NA,NA,2025-03-19T08:15:05Z
33998,1742372107,2025/3/19 8:15:7,64.99,21.34,162,1795.88,3818.36,0,0,0,17,1,NA,NA,2025-03-19T08:15:07Z
35999,1742372109,2025/3/19 8:15:9,64.86,21.32,162.38,1795.88,3823.24,0,0,0,18,1,NA,NA,2025-03-19T08:15:09Z
37999,1742372111,2025/3/19 8:15:11,64.84,21.38,162.94,1796.44,3823.24,0,0,0,19,1,NA,NA,2025-03-19T08:15:11Z
39999,1742372113,2025/3/19 8:15:13,64.71,21.4,163.31,1796.25,3823.24,0,0,0,20,1,NA,NA,2025-03-19T08:15:13Z
41999,1742372115,2025/3/19 8:15:15,64.55,21.31,163.13,1794.94,3828.12,0,0,0,21,1,NA,NA,2025-03-19T08:15:15Z
44000,1742372117,2025/3/19 8:15:17,64.56,21.23,162.94,1793.44,3818.36,0,0,0,22,1,NA,NA,2025-03-19T08:15:17Z
46000,1742372119,2025/3/19 8:15:19,64.74,21.21,162.19,1792.13,3823.24,0,0,0,23,1,NA,NA,2025-03-19T08:15:19Z
47998,1742372121,2025/3/19 8:15:21,64.91,21.26,161.25,1791,3818.36,0,0,0,24,1,NA,NA,2025-03-19T08:15:21Z
49998,1742372123,2025/3/19 8:15:23,65.06,21.22,160.31,1791,3818.36,0,0,0,25,1,NA,NA,2025-03-19T08:15:23Z
51999,1742372125,2025/3/19 8:15:25,65.17,21.26,159.75,1791,3828.12,0,0,0,26,1,NA,NA,2025-03-19T08:15:25Z
53999,1742372127,2025/3/19 8:15:27,65.25,21.28,159.19,1791.75,3823.24,0,0,0,27,1,NA,NA,2025-03-19T08:15:27Z
55998,1742372129,2025/3/19 8:15:29,65.17,21.29,158.81,1791.94,3823.24,0,0,0,28,1,NA,NA,2025-03-19T08:15:29Z
57999,1742372131,2025/3/19 8:15:31,65.04,21.29,159.19,1791.75,3833.01,0,0,0,29,1,NA,NA,2025-03-19T08:15:31Z
60000,1742372133,2025/3/19 8:15:33,64.93,21.32,159.19,1792.5,3813.48,0,0,0,30,1,NA,NA,2025-03-19T08:15:33Z
62000,1742372135,2025/3/19 8:15:35,64.77,21.34,159.38,1793.06,3818.36,0,0,0,31,1,NA,NA,2025-03-19T08:15:35Z
